"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"29743",8.319,10.861,7.995,10.868,14.097,9.671,6.652,5.431,7.656,6.057,5.431
"29744",5.194,10.114,10.176,11.017,11.891,13.979,8.371,9.024,8.372,5.835,5.194
"29745",5.001,11.256,9.959,10.155,10.456,12.541,6.597,10.735,8.494,6.419,5.001
"29746",4.799,13.299,9.862,9.478,14.973,14.505,6.575,11.399,8.626,8.189,4.799
"29747",4.93,14.453,10.152,6.627,13.708,13.909,7.439,10.208,7.527,4.218,4.218
"29748",8.084,13.979,2.565,8.004,10.398,12.611,5.953,12.201,9.256,8.916,2.565
"29749",13.237,11.84,9.218,6.396,6.748,9.865,6.678,9.436,9.147,9.719,6.396
"29750",13.018,10.119,10.249,5.967,6.59,9.72,6.91,11.577,8.393,8.079,5.967
"29751",11.452,11.046,10.404,6.231,10.078,10.491,7.652,7.548,10.441,12.037,6.231
"29752",10.966,11.095,9.361,8.567,9.998,12.108,7.819,4.63,8.296,10.696,4.63
"29753",12.049,12.898,8.929,8.672,10.817,10.869,8.082,6.863,7.956,11.12,6.863
"29754",11.649,13.242,10.335,10.498,12.141,11.449,9.244,9.115,6.767,14.435,6.767
"29755",10.188,10.793,11.365,11.785,8.259,12.054,8.998,10.985,8.591,13.358,8.259
"29756",7.102,11.205,12.591,11.513,5.755,9.124,9.881,10.965,6.654,9.927,5.755
"29757",9.357,9.883,13.547,12.708,9.154,8.478,11.733,9.406,4.812,10.404,4.812
"29758",10.899,12.786,13.97,13.857,10.314,10.197,11.432,8.5,6.08,7.309,6.08
"29759",12.664,11.622,13.284,9.987,10.623,8.152,10.561,6.704,11.06,9.982,6.704
"29760",11.052,10.253,12.217,10.348,10.704,9.429,10.005,8.395,9.778,10.145,8.395
"29761",11.562,10.301,11.13,10.43,14.108,9.693,8.649,9.455,9.794,11.814,8.649
"29762",12.036,10.387,11.4,9.05,12.894,11.729,10.006,7.35,8.384,9.958,7.35
"29763",8.855,10.562,11.289,8.416,9.708,8.66,11.024,8.99,8.18,9.209,8.18
"29764",8.843,11.037,11.826,9.445,10.202,9.061,8.433,8.545,8.511,10.134,8.433
"29765",8.325,11.39,11.874,13.125,10.142,10.549,7.415,7.275,9.254,9.061,7.275
"29766",10.242,10.521,11.333,11.843,8.584,11.796,9.816,7.417,8.036,8.822,7.417
"29767",9.439,14.443,11.235,11.546,7.544,10.4,12.609,10.006,9.353,8.071,7.544
"29768",9.923,12.793,10.092,10.072,8.552,9.491,9.327,8.985,7.918,7.602,7.602
"29769",10.224,11.02,11.244,11.798,6.792,8.667,8.744,10.394,5.806,10.354,5.806
"29770",7.463,11.414,12.626,12.26,7.267,8.313,7.346,7.086,6.476,8.964,6.476
"29771",10.069,11.347,12.408,9.112,8.371,9.636,9.133,7.715,7.472,9.174,7.472
"29772",12.456,11.655,9.947,7.662,8.02,9.655,10.579,9.362,7.567,11.636,7.567
"29773",9.893,14.182,7.199,8.318,10.585,11.796,11.574,9.282,7.339,10.382,7.199
"29774",10.617,12.493,9.648,7.82,13.8,11.554,10.468,7.383,5.445,8.966,5.445
"29775",7.85,14.638,10.036,9.378,12.564,10.653,7.93,9.326,7.061,11.739,7.061
"29776",9.06,12.258,10.17,10.333,11.558,9.585,11.108,8.903,7.86,10.35,7.86
"29777",8.866,13.52,11.566,9.968,10.149,9.205,9.582,10.435,9.213,10.515,8.866
"29778",9.976,9.664,10.013,11.722,10.285,5.611,10.025,13.283,11.025,10.064,5.611
"29779",9.346,9.56,12.328,12.834,6.792,9.751,9.47,12.447,13.334,11.617,6.792
"29780",8.472,11.528,12.779,10.903,4.345,7.712,9.322,9.385,11.744,10.147,4.345
"29781",8.798,12.154,12.265,9.992,5.822,10.816,8.27,8.208,10.715,9.763,5.822
"29782",11.847,14.965,11.504,8.998,7.551,10.458,10.084,5.583,12.927,8.894,5.583
"29783",10.939,12.074,8.25,11.277,5.76,9.233,14.698,8.137,12.915,7.75,5.76
"29784",10.956,14.841,10.995,8.733,6.944,7.317,10.531,12.392,12.874,9.032,6.944
"29785",9.38,13.089,11.679,8.387,6.561,5.602,12.576,10.079,13.111,8.958,5.602
"29786",10.246,10.717,11.12,8.473,6.696,8.661,10.041,10.572,11.093,11.234,6.696
"29787",8.208,11.19,10.112,9.767,11.983,12.265,12.169,12.947,10.441,12.62,8.208
"29788",8.626,12.594,10.631,12.037,7.034,11.657,9.389,12.049,9.675,12.654,7.034
"29789",7.764,12.93,9.773,11.008,10.519,10.223,9.519,9.236,9.202,11.826,7.764
"29790",7.033,13.133,9.703,11.144,11.242,7.848,11.098,9.951,8.963,8.705,7.033
"29791",8.04,9.952,11.345,10.541,9.315,7.911,11.116,9.511,9.129,9.45,7.911
"29792",11.144,11.853,8.004,10.035,9.406,7.643,12.826,10.31,9.348,8.449,7.643
"29793",8.949,12.487,12.894,10.186,11.742,8.921,11.598,12.726,6.653,9.159,6.653
"29794",10.861,13.625,10.021,11.619,13.621,11.253,10.225,9.014,7.052,9.159,7.052
"29795",9.416,11.398,8.706,10.909,12.155,11.836,10.548,8.726,6.986,9.432,6.986
"29796",9.234,12.282,8.5,10.416,8.524,11.456,10.531,8.52,11.287,7.76,7.76
"29797",8.707,13.972,7.665,9.365,7.867,11.354,10.622,11.521,11.182,8.131,7.665
"29798",11.251,14.675,10.963,9.414,6.905,12.683,11.673,11.304,11.39,8.702,6.905
"29799",12.796,17.338,12.723,12.568,8.624,12.717,11.149,12.599,11.948,10.864,8.624
"29800",11.858,18.258,11.435,12.993,6.417,11.295,11.517,12.132,10.937,8.898,6.417
"29801",11.463,18.178,10.601,8.744,8.69,10.087,8.265,11.796,12.619,8.661,8.265
"29802",12.64,18.572,11.45,9.718,6.877,10.539,8.389,11.871,10.852,10.434,6.877
"29803",13.623,13.808,11.879,11.009,11.801,10.01,9.768,12.724,9.183,12.307,9.183
"29804",10.421,14.102,10.817,8.109,9.145,7.745,9.89,12.515,9.596,14.421,7.745
"29805",12.177,14.78,10.413,6.808,8.243,8.946,8.949,13.233,7.542,14.069,6.808
"29806",13.731,15.374,9.742,7.212,10.586,12.353,6.918,13.21,11.594,12.347,6.918
"29807",13.208,12.174,11.193,6.282,11.71,10.358,6.749,13.385,9.783,13.474,6.282
"29808",12.377,10.675,9.428,6.368,11.306,9.374,7.91,13.526,9.903,10.461,6.368
"29809",8.895,13.076,10.386,7.171,12.809,9.161,8.863,13.913,12.155,11.726,7.171
"29810",9.202,14.289,10.721,6.903,10.994,8.111,9.596,12.993,9.345,10.432,6.903
"29811",13.465,13.269,11.317,8.837,8.454,7.977,11.042,15.253,8.086,11.176,7.977
"29812",10.2,13.122,12.024,8.645,9.713,7.872,10.358,16.812,6.008,7.585,6.008
"29813",10.027,14.11,6.308,7.231,8.609,7.034,7.502,15.079,6.581,10.805,6.308
"29814",8.092,11.583,9.588,8.185,3.558,9.737,9.182,14.495,6.753,12.01,3.558
"29815",12.362,11.494,12.877,7.529,4.909,7.378,6.235,14.048,6.611,9.389,4.909
"29816",8.956,11.364,12.817,8.585,5.289,9.12,9.574,13.649,7.554,8.749,5.289
"29817",12.007,11.886,12.846,9.936,5.643,10.239,10.635,11.731,7.536,8.023,5.643
"29818",7.406,11.75,11.084,10.899,6.844,9.739,9.818,7.599,10.679,7.891,6.844
"29819",5.78,12.456,8.821,11.258,10.631,11.964,10.645,8.243,10.748,7.87,5.78
"29820",5.842,12.353,8.883,12.493,9.485,10.98,9.018,10.42,11.348,9.309,5.842
"29821",10.745,7.862,6.728,8.628,7.753,8.029,8.678,11.317,11.308,7.231,6.728
"29822",14.391,10.008,9.187,10.743,5.751,7.966,7.93,11.543,10.226,5.79,5.751
"29823",10.824,10.028,7.442,8.336,4.695,8.326,6.502,10.959,10.957,6.672,4.695
"29824",8.965,12.51,10.331,8.622,4.317,7.834,6.635,6.475,9.129,7.179,4.317
"29825",6.866,11.557,10.351,11.494,5.158,8.746,9.431,9.386,7.304,10.514,5.158
"29826",7.726,12.797,9.92,7.223,10.254,12.397,9.017,11.435,4.441,10.103,4.441
"29827",9.057,9.467,10.275,8.488,11.158,14.041,7.249,11.666,7.117,7.846,7.117
"29828",8.57,8.956,10.703,11.265,11.633,14.135,7.182,10.671,8.523,10.138,7.182
"29829",9.978,11.808,10.914,7.659,11.75,14.073,13.655,10.145,7.894,11.083,7.659
"29830",11.716,10.738,8.447,6.704,7.226,12.589,16.002,9.765,7.128,11.623,6.704
"29831",13.559,9.169,5.749,8.366,6.345,12.065,14.627,10.894,4.656,9.774,4.656
"29832",9.821,8.047,8.454,6.918,3.159,10.286,12.568,9.42,10.955,6.669,3.159
"29833",9.585,8.643,9.496,8.411,4.961,11.058,14.164,11.887,10.085,6.348,4.961
"29834",6.472,11.486,10.857,7.752,7.767,14.775,9.972,12.341,8.741,11.257,6.472
"29835",10.913,11.417,11.073,9.043,14.577,10.949,8.825,14.126,13.162,10.144,8.825
"29836",9.583,11.422,11.085,7.741,17.496,12.108,11.084,10.887,12.251,8.094,7.741
"29837",7.905,13.175,10.932,11.016,10.183,11.893,11.393,10.287,14.788,6.972,6.972
"29838",5.817,17.283,11.659,10.81,10.13,11.189,11.016,8.281,14.994,7.425,5.817
"29839",6.588,19.909,9.939,12.339,10.456,11.714,10.627,9.175,12.938,6.938,6.588
"29840",11.218,17.349,10.297,11.776,11.525,11,16.184,7.491,13.854,6.121,6.121
"29841",10.276,11.552,10.665,13.116,8.033,13.116,15.314,8.085,13.381,5.747,5.747
"29842",11.862,12.141,13.867,12.236,11.133,14.877,17.63,9.54,12.768,4.788,4.788
"29843",11.107,12.739,12.326,10.68,14.5,13.4,13.013,7.381,13.49,6.135,6.135
"29844",10.476,12.783,10.46,8.15,14.64,12.037,11.148,7.477,12.551,8.082,7.477
"29845",13.159,11.038,10.777,9.203,16.507,10.116,10.607,7.352,10.328,8.087,7.352
"29846",12.738,10.839,12.577,9.128,17.802,13.211,14.485,6.142,9.882,7.899,6.142
"29847",11.245,11.319,9.126,6.995,15.483,9.326,18.43,5.507,7.137,6.41,5.507
"29848",11.94,10.248,9.946,2.408,16.057,8.779,16.123,5.894,5.216,5.693,2.408
"29849",10.457,9.698,8.204,3.019,11.02,9.315,13.195,10.63,5.365,7.881,3.019
"29850",6.878,13.774,7.165,2.857,9.799,9.099,7.521,9.978,9.133,8.324,2.857
"29851",6.599,11.124,8.692,11.843,8.011,9.809,7.315,6.64,7.205,8.015,6.599
"29852",6.616,12.307,7.557,9.896,12.059,10.619,10.837,5.991,5.158,7.254,5.158
"29853",8.974,13.946,5.739,8.587,9.478,13.115,11.547,5.038,5.026,8.256,5.026
"29854",10.797,17.453,8.398,5.585,5.701,14.896,9.535,9.325,7.38,10.354,5.585
"29855",10.33,15.468,6.974,4.088,5.815,13.112,4.759,8.101,6.221,9.493,4.088
"29856",7.157,14.888,8.072,3.512,5.264,13.561,5.342,8.093,7.397,6.03,3.512
"29857",8.798,15.246,4.601,4.569,7.628,8.596,5.088,6.642,9.122,8.206,4.569
"29858",12.014,12.539,5.569,9.754,10.069,11.468,6.589,8.177,4.854,11.641,4.854
"29859",14.621,11.142,4.128,14.378,9.513,13.879,11.635,10.425,10.075,7.386,4.128
"29860",14.647,15.183,1.608,9.83,8.022,15.106,10.983,8.286,9.504,8.079,1.608
"29861",14.122,13.372,2.676,10.605,12.588,17.606,11.646,11.585,8.776,8.271,2.676
"29862",13.82,15.142,2.023,13.182,9.697,15.061,12.011,9.282,8.254,8.377,2.023
"29863",10.647,14.081,3.942,7.911,12.239,11.485,13.51,9.317,8.119,7.043,3.942
"29864",8.891,14.24,3.063,8.815,12.636,9.168,9.27,6.76,7.771,6.637,3.063
"29865",7.684,7.503,3.719,9.001,10.126,8.749,8.826,7.064,6.499,11.617,3.719
"29866",8.862,4.618,1.687,10.772,14.299,6.71,9.547,8.13,5.723,11.542,1.687
"29867",8.338,7.489,6.607,11.607,15.404,8.56,8.108,6.913,2.618,11.013,2.618
"29868",6.658,11.796,10.557,7.614,11.73,9.303,11.053,5.991,2.043,12.43,2.043
"29869",5.376,12.347,10.026,2.952,9.057,10.138,13.25,7.9,-2.023,9.039,-2.023
"29870",5.857,13.07,11.532,3.061,10.264,7.374,4.103,9.052,2.813,7.901,2.813
"29871",6.715,14.638,11.681,3.623,11.643,8.139,3.763,7.388,5.41,10.317,3.623
"29872",4.958,14.557,10.552,2.206,11.673,10.126,5.57,6.712,5.683,9.441,2.206
"29873",4.72,14.762,10.862,1.099,6.544,8.817,7.789,6.732,4.316,9.521,1.099
"29874",8.039,12.604,8.312,2.512,5.512,4.006,6.204,8.739,7.534,10.611,2.512
"29875",5.709,15.142,8.478,6.85,10.455,6.297,3.734,7.443,4.209,10.801,3.734
"29876",5.026,16.132,9.625,9.246,9.309,12.623,5.716,7.392,8.44,6.435,5.026
"29877",8.849,16.52,8.772,8.383,6.813,7.089,6.22,5.263,5.31,6.38,5.263
"29878",7.376,14.745,10.234,12.423,10.015,3.17,5.972,3.318,3.891,7.245,3.17
"29879",10.669,15.022,7.44,9.057,10.157,5.315,5.788,5.544,2.738,5.548,2.738
"29880",6.93,12.142,7.901,8.816,5.765,11.192,5.185,10.184,4.896,8.123,4.896
"29881",6.255,5.704,10.493,8.5,7.449,7.432,5.62,9.705,6.936,8.43,5.62
"29882",6.973,6.394,8.609,7.43,7.608,3.813,9.083,6.573,6.781,4.364,3.813
"29883",10.388,13.659,7.813,6.798,7.574,4.483,9.881,5.366,2.707,3.51,2.707
"29884",11.59,14.251,4.58,7.113,5.873,4.337,6.886,2.682,2.899,5.091,2.682
"29885",8.101,15.593,1.165,7.722,8.399,5.16,2.608,-0.855,3.138,9.435,-0.855
"29886",6.491,17.187,3.925,3.147,5.845,1.423,-0.664,0.962,4.317,7.986,-0.664
"29887",7.186,15.616,3.083,9.284,6.645,6.998,-2.449,5.663,10.405,5.632,-2.449
"29888",6.717,5.274,10.207,9.584,9.662,4.249,-0.234,4.964,3.958,3.241,-0.234
"29889",3.428,6.379,6.206,12.587,7.495,3.952,4.891,2.077,3.153,1.852,1.852
"29890",2.779,8.663,10.823,9.418,3.581,3.42,6.397,-0.412,4.859,3.308,-0.412
"29891",1.731,11.226,12.151,8.447,1.587,7.25,5.854,-3.308,3.486,9.344,-3.308
"29892",7.426,10.274,10.416,7.65,3.085,15.431,1.204,-4.832,5.013,5.272,-4.832
"29893",5.138,10.252,2.097,7.995,4.434,11.669,7.923,-2.578,6.509,3.163,-2.578
"29894",4.824,9.609,3.047,8.634,3.715,7.926,11.456,-1.491,5.926,4.514,-1.491
"29895",3.356,15.833,8.224,8.15,2.404,6.717,3.66,-1.386,7.476,7.742,-1.386
"29896",3.318,15.582,11.954,9.807,8.125,6.119,2.403,-3.127,7.801,0.886,-3.127
"29897",9.34,11.381,1.586,8.819,9.511,6.272,0.159,-0.567,7.343,3.243,-0.567
"29898",9.179,12.069,-0.303,8.212,6.057,9.794,-0.379,3.07,5.978,2.998,-0.379
"29899",8.61,10.648,-1.724,10.544,4.741,6.028,-0.05,8.15,4.762,2.981,-1.724
"29900",4.509,8.597,1.05,7.568,5.31,10.116,4.521,6.663,4.61,5.619,1.05
"29901",10.067,8.013,4.9,3.648,3.073,8.163,6.41,3.41,6.984,3.625,3.073
"29902",4.436,7.112,0.101,4.25,9.099,8.995,6.72,7.892,7.122,2.795,0.101
"29903",2.061,6.019,-0.842,4.048,5.784,7.054,9.281,10.517,1.935,3.388,-0.842
"29904",6.048,8.019,-2.85,3.02,2.921,8.097,7.488,11.812,7.277,3.15,-2.85
"29905",2.818,6.261,1.444,7.74,4.583,9.381,6.443,9.322,4.121,4.239,1.444
"29906",9.526,6.9,5.001,9.002,3.883,7.41,1.581,3.386,2.123,4.193,1.581
"29907",8.234,9.397,7.003,2.693,2.137,1.539,2.995,-0.807,6.106,4.194,-0.807
"29908",8.628,8.513,3.966,2.125,2.472,-1.221,4.241,-0.989,3.134,3.118,-1.221
"29909",7.828,10.93,-1.045,-0.958,1.921,6.247,-0.316,-0.699,3.687,3.653,-1.045
"29910",9.062,9.983,1.113,0.752,-1.728,4.848,0.331,4.168,2.239,6.304,-1.728
"29911",8.355,6.712,0.781,2.517,-3.125,0.849,2.061,3.236,6.635,3.714,-3.125
"29912",5.191,4.306,0.412,5.777,-2.192,6.293,3.049,-0.926,5.287,2.996,-2.192
"29913",7.301,5.989,4.273,5.445,3.994,6.877,3.448,2.718,1.641,-0.287,-0.287
"29914",2.895,7.031,-0.328,6.943,7.338,4.574,-0.83,3.573,4.942,-0.976,-0.976
"29915",5.89,6.368,-4.515,8.024,8.196,7.931,-1.924,5.782,9.249,3.01,-4.515
"29916",0.247,1.935,-3.896,3.385,9.176,7.689,-2.462,5.388,9.734,3.058,-3.896
"29917",-1.832,3.196,0.501,-1.22,6.006,2.816,1.457,7.401,9.114,-1.059,-1.832
"29918",1.344,7.52,-3.481,0.456,5.226,0.978,6.982,9.041,7.661,-0.409,-3.481
"29919",6.297,8.905,-5.127,5.009,5.082,2.517,8,7.628,9.406,-1.301,-5.127
"29920",8.36,11.235,-5.263,6.225,8.356,8.376,10.132,3.247,12.363,2.026,-5.263
"29921",10.616,10.399,-4.451,2.266,8.419,8.146,10.567,4.621,8.253,3.239,-4.451
"29922",8.344,8.766,-4.217,-2.83,7.545,8.078,6.141,10.393,1.951,0.099,-4.217
"29923",6.388,8.972,-3.846,1.344,6.732,9.807,4.505,9.891,6.647,-2.016,-3.846
"29924",7.798,8.144,-4.198,0.081,6.273,10.163,3.043,10.181,8.774,2.064,-4.198
"29925",4.215,9.899,-1.775,-0.803,9.578,4.778,2.047,4.537,6.722,1.892,-1.775
"29926",0.757,10.442,2.07,-1.978,6.664,1.519,0.264,4.325,7.023,-1.54,-1.978
"29927",-0.983,11.249,8.954,0.903,4.481,4.417,-1.525,5.472,4.569,3.366,-1.525
"29928",-1.793,5.544,9.3,0.846,0.838,-0.085,-3.789,3.56,3.493,0.021,-3.789
"29929",-4.35,4.897,8.202,-2.401,4.099,0.279,-0.5,8.518,-0.14,0.695,-4.35
"29930",-5.293,7.338,5.418,-2.634,4.572,1.988,-4.116,0.636,3.54,4.737,-5.293
"29931",-4.569,3.811,-0.048,-0.904,3.654,1.455,-2.849,-0.405,3.05,3.053,-4.569
"29932",-3.833,4.45,6.427,-1.841,3.703,-3.394,2.059,6.428,1.698,4.558,-3.833
"29933",0.579,6.481,9.364,-0.535,1.826,4.376,6.85,7.916,1.408,9.109,-0.535
"29934",5.665,10.353,9.958,-2.984,1.016,7.884,2.476,5.863,0.684,8.294,-2.984
"29935",8.366,9.75,7.541,-1.679,2.975,8.427,-1.504,2.94,0.427,4.799,-1.679
"29936",6.84,10.366,3.615,0.035,-2.555,8.481,-7.173,4.506,4.378,7.77,-7.173
"29937",2.275,1.574,-3.046,5.157,-2.669,7.098,-5.613,10.885,2.364,7.504,-5.613
"29938",6.052,3.847,-3.278,8.019,-2.346,0.903,-2.066,12.131,3.112,3.821,-3.278
"29939",3.819,0.65,-7.105,6.435,0.523,7.457,0.253,3.791,5.294,4.387,-7.105
"29940",-2.078,2.401,-6.49,5.33,-0.464,9.089,-1.516,7.206,3.925,2.873,-6.49
"29941",-0.647,-1.201,-6.356,8.875,-2.666,6.875,-1.716,6.402,4.573,1.165,-6.356
"29942",0.92,4.434,-4.971,10.943,2.866,2.61,3.638,3.228,7.384,3.358,-4.971
"29943",3.641,5.704,-1.385,6.379,6.307,4.26,0.872,2.313,6.234,6.205,-1.385
"29944",5.688,5.593,-3.788,7.211,2.209,5.074,-1.242,6.234,5.656,7.557,-3.788
"29945",7.138,5.025,-2.269,5.791,5.167,5.216,-2.545,7.306,6.997,8.434,-2.545
"29946",-0.03,8.747,-0.32,2.737,3.697,5.995,-7.808,5.879,2.816,9.196,-7.808
"29947",2.303,9.176,-0.094,5.367,0.959,3.117,-7.243,2.644,0.908,3.851,-7.243
"29948",6.226,8.372,0.433,4.076,-1.023,4.877,-4.226,3.944,5.589,1.985,-4.226
"29949",8.16,9.677,-0.353,9.19,-3.192,4.467,-1.433,5.217,9.344,-1.192,-3.192
"29950",-0.446,10.528,-3.272,7.546,-3,1.475,4.921,2.844,11.986,-0.194,-3.272
"29951",0.837,8.096,2.033,4.636,2.026,2.399,1.337,0.439,9.74,1.154,0.439
"29952",3.519,0.625,-0.352,6.766,5.501,2.109,5.883,1.506,1.241,-1.076,-1.076
"29953",-0.022,1.741,5.263,5.401,8.246,6.404,7.731,-2.152,5.698,1.865,-2.152
"29954",-3.956,-1.425,2.357,6.841,8.166,1.458,7.518,-2.461,3.794,1.196,-3.956
"29955",-2.678,0.441,2.035,3.662,6.504,2.292,6.937,-4.229,8.517,1.496,-4.229
"29956",-1.715,2.401,3.391,6.497,4.769,-1.057,4.873,-2.829,8.513,-3.169,-3.169
"29957",-6.331,5.347,2.075,7.726,4.477,4.906,6.613,-1.45,8.364,0.609,-6.331
"29958",-6.705,2.288,1.031,7.227,3.73,7.257,4.943,1.356,6.246,0.725,-6.705
"29959",-2.423,5.397,4.84,3.483,0.336,3.418,5.628,-3.977,7.871,0.998,-3.977
"29960",-1.679,4.276,2.486,1.723,2.201,5.616,5.299,-6.5,8.662,7.696,-6.5
"29961",-2.056,3.57,3.183,1.555,3.616,1.582,6.423,-3.81,7.077,4.666,-3.81
"29962",-4.628,-0.047,7.182,4.426,-0.384,0.252,2.111,-6.201,7.544,4.951,-6.201
"29963",2.905,5.41,4.841,2.702,4.556,0.295,6.157,-5.719,5.192,2.099,-5.719
"29964",3.318,1.792,0.687,5.411,1.462,1.306,5.56,-2.945,1.648,0.709,-2.945
"29965",1.032,5.68,-1.846,4.339,5.586,0.787,4.636,3.305,4.986,6.775,-1.846
"29966",1.616,3.083,-0.427,6.725,-1.276,2.008,0.489,9.24,4.24,3.99,-1.276
"29967",6.025,5.866,2.903,1.98,-0.597,3.368,2.975,4.115,2.745,1.058,-0.597
"29968",3.505,3.128,6.195,2.094,7.93,2.287,3.335,9.573,5.567,5.691,2.094
"29969",-3.411,0.459,1.751,1.148,9.553,4.631,4.877,5.691,9.881,7.85,-3.411
"29970",-2.353,7.374,-0.184,2.833,5.665,7.588,1.498,9.499,10.265,3.628,-2.353
"29971",-7.117,6.868,0.755,2.797,7.677,10.306,2.525,8.805,0.969,-1.03,-7.117
"29972",-5.199,4.403,3.377,3.66,6.785,5.304,-0.063,2.289,-1.399,0.643,-5.199
"29973",-5.348,6.218,2.796,3.056,7.92,8.313,0.637,-1.24,0.162,4.331,-5.348
"29974",-2.803,4.027,1.927,4.84,9.287,4.788,3.216,-0.03,-3.163,2.187,-3.163
"29975",2.903,6.981,6.266,6.997,6.365,5.846,-0.778,6.023,1.696,-0.417,-0.778
"29976",6.177,8.306,6.322,8.76,3.969,3.214,3.028,9.464,-0.905,2.842,-0.905
"29977",6.411,3.189,7.154,3.826,2.854,3.887,1.745,6.618,2.301,4.415,1.745
"29978",9.757,7.232,6.479,1.852,-0.093,6.845,5.381,8.565,3.764,-3.299,-3.299
"29979",1.801,4.312,9.409,3.429,-0.843,10.189,7.245,9.728,0.094,-0.003,-0.843
"29980",1.615,6.627,10.734,2.644,-0.378,11.933,4.681,7.161,5.583,2.595,-0.378
"29981",4.643,5.584,11.156,5.106,5.954,9.606,0.349,9.136,0.642,1.666,0.349
"29982",4.694,2.103,3.692,3.609,5.118,8.163,0.535,5.66,-0.809,2.704,-0.809
"29983",4.445,2.495,3.093,3.169,6.296,2.059,2.236,10.806,4.466,5.65,2.059
"29984",5.648,9.611,5.63,1.18,9.539,3.467,1.1,11.744,3.055,8.401,1.1
"29985",6.079,7.655,6.791,-1.257,9.46,0.612,5.529,4.48,4.563,9.084,-1.257
"29986",3.825,4.219,9.534,-4.339,6.239,-0.51,-0.691,5.143,3.992,11.095,-4.339
"29987",5.509,6.229,8.621,-3.086,5.349,0.548,-0.867,4.64,3.16,8.851,-3.086
"29988",3.877,8.353,3.874,1.715,6.414,5.147,2.565,4.981,4.67,2.414,1.715
"29989",7.306,3.901,2.794,-0.335,2.58,8.236,1.388,0.508,0.446,-1.53,-1.53
"29990",6.998,8.507,1.264,0.066,6.394,10.834,7.075,1.504,1.621,7.032,0.066
"29991",0.954,8.194,4.814,6.667,8.408,3.227,5.177,6.905,1.765,10.977,0.954
"29992",0.77,11.564,2.982,6.678,2.173,0.181,3.199,7.441,0.847,7.614,0.181
"29993",5.437,7.648,-1.471,8.364,-2.879,-1.493,3.656,2.453,2.129,8.694,-2.879
"29994",1.935,2.062,1.069,0.115,0.93,0.052,0.271,2.403,0.901,10.83,0.052
"29995",1.318,2.816,8.838,-3.996,1.637,-0.802,0.795,9.508,1.103,11.148,-3.996
"29996",1.147,3.537,8.652,2.037,5.651,0.756,6.019,6.797,2.851,11.648,0.756
"29997",3.299,4.15,12.025,6.728,8.413,1.579,8.197,-0.494,2.965,9.643,-0.494
"29998",5.387,3.576,9.939,9.247,8.569,0.541,7.063,0.284,3.696,0.577,0.284
"29999",3.073,2.286,8.186,8.669,6.616,3.119,6.212,2.696,2.449,-0.064,-0.064
"30000",4.755,1.391,7.913,7.885,3.541,10.334,4.099,6.872,0.681,-0.001,-0.001
"30001",3.196,5.074,8.638,1.843,5.866,11.696,1.003,5.586,6.369,1.13,1.003
"30002",3.514,11.044,9.002,8.979,4.214,9.874,1.442,5.432,1.702,1.837,1.442
"30003",0.898,6.538,10.464,4.824,0.879,-0.625,1.783,3.485,2.574,1.36,-0.625
"30004",4.116,5.509,10.342,7.329,2.509,4.149,4.43,2.371,2.743,2.311,2.311
"30005",4.661,4.101,10.252,7.712,1.451,8.591,4.864,0.687,4.075,1.283,0.687
"30006",2.397,4.769,3.114,3.535,2.415,8.936,3.976,1.562,3.402,3.49,1.562
"30007",0.946,2.171,0.912,1.157,-0.472,12.61,3.057,5.645,3.573,4.072,-0.472
"30008",2.705,5.551,4.312,5.667,2.462,12.327,2.143,5.335,4.902,5.388,2.143
"30009",5.409,8.287,6.663,8.141,3.972,9.011,1.118,5.365,3.945,6.694,1.118
"30010",4.816,5.388,3.258,5.625,6.187,2.275,1.977,6.917,3.88,5.699,1.977
"30011",1.371,3.521,1.768,4.12,6.277,2.44,4.146,6.987,3.998,7.024,1.371
"30012",1.622,4.095,4.62,5.079,5.891,6.623,1.496,2.287,6.284,3.029,1.496
"30013",4.602,1.924,6.068,9.211,6.018,6.209,6.396,-0.595,5.599,1.39,-0.595
"30014",2.519,1.994,8.751,8.995,3.813,3.185,6.705,4.332,7.024,-0.477,-0.477
"30015",2.296,2.539,5.908,10.173,0.384,5.198,5.816,1.144,6.752,0.124,0.124
"30016",2.673,2.828,3.169,8.465,0.681,7.091,1.825,3.034,6.68,6.288,0.681
"30017",2.287,4.518,2.891,2.67,2.461,2.817,1.834,4.845,7.763,-0.138,-0.138
"30018",4.072,0.99,2.757,2.031,6.549,7.771,2.245,-2.156,7.974,1.798,-2.156
"30019",4.354,4.673,4.788,1.296,8.416,5.781,1.665,-0.708,4.722,4.259,-0.708
"30020",5.979,6.071,6.999,7.117,7.532,6.06,-1.194,3.578,2.634,5.55,-1.194
"30021",4.397,6.37,8.341,10.143,5.141,4.856,-2.129,6.351,3.949,-0.012,-2.129
"30022",7.655,8.911,9.251,5.746,5.323,0.578,-2.189,3.905,6.096,2.937,-2.189
"30023",12.154,5.652,10.162,0.209,8.881,1.639,1.314,5.435,6.408,7.747,0.209
"30024",8.759,8.197,7.378,0.615,7.82,4.268,3.422,5.214,7.217,8.922,0.615
"30025",4.157,1.603,7.11,4.899,6.303,2.287,0.914,3.938,5.458,6.914,0.914
